DATE,AAPL,AMZN,BA,DWDP,JNJ,JPM,NEE,PG,SPG,VZ,XOM
11/30/1990,0.17770326,NaN,12.84055388,2.535818378,4.748505452,1.647713646,2.257492284,5.395190287,NaN,7.350022948,2.228493756
12/3/1990,0.182474283,NaN,13.09163243,2.549452536,4.799109287,1.737265091,2.347177,5.435818155,NaN,7.400594532,2.212227251
12/4/1990,0.1848597,NaN,13.055764,2.501735151,4.824412148,1.826813734,2.389469,5.468321584,NaN,7.468024883,2.201384387
12/5/1990,0.192015283,NaN,13.30683949,2.549452381,4.782240862,1.952184088,2.431759,5.508946,NaN,7.45117,2.190539254
12/6/1990,0.199171266,NaN,13.77310907,2.64488606,4.858151193,2.005913652,2.452905474,5.614575053,NaN,7.552315535,2.168850378
12/7/1990,0.203941699,NaN,13.30683638,2.59716946,4.782241288,1.916363655,2.463478342,5.565823449,NaN,7.552315535,2.158006508
12/10/1990,0.202748961,NaN,12.9122995,2.631252935,4.773806863,1.916705531,2.431760487,5.573948155,NaN,7.586028639,2.163428252
12/11/1990,0.197978941,NaN,12.948162,2.610802917,4.75693958,1.880199008,2.410614,5.57395,NaN,7.535456049,2.179694503
12/12/1990,0.19082285,NaN,13.19923899,2.576719932,4.824415292,1.880197489,2.431760873,5.647075288,NaN,7.5186,2.195962258
12/13/1990,0.195593702,NaN,13.27096936,2.610803611,4.824412728,1.86194303,2.463479,5.647076871,NaN,7.518601494,2.195961126
12/14/1990,0.193207675,NaN,13.01990199,2.603984677,4.756938866,1.77067199,2.452906,5.598325582,NaN,7.468025529,2.206805126
12/17/1990,0.193207981,NaN,12.80469449,2.569902609,4.748504,1.697654607,2.442331865,5.57395,NaN,7.451167586,2.217649125
